Item ID,Custom Label,Product ID Type,Product ID Value,Product ID Value 2,Quantity Available,Purchases,Bids,Price,Start Date,End Date,Condition,Type,Item Title,Category Leaf Name,Category Number,Private Notes,Site Listed,Download Date,Variation Details,Product Reference ID,Condition ID,OutOfStockControl
151192142635,,,,,1,0,,$73.55,Dec-18-13,,,9,"Toshiba T1100 Plus PA7042U Laptop Computer w/Dual Floppy Drives 188","Vintage Computers & Mainframes",162075,,0,"Jan-10-14 17:54:08 PST",,,,false
141144542449,,,,,1,0,,$41.17,Dec-18-13,,,9,"Vintage NEC Multispeed EL PC-16-02 Laptop Computer w/Dual Floppy Drives 189","Vintage Computers & Mainframes",162075,,0,"Jan-10-14 17:54:08 PST",,,,false
151192200151,,,,,1,0,,$48.00,Dec-18-13,,Used,9,"lot of 24 Pcs Intel Xeon 5060 5050 5030 CPU Processor See The List","Server CPUs, Processors",56088,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141144601354,,,,,1,0,,$35.00,Dec-18-13,,"For parts or not working",9,"Intel Xeon X3320 2.5GHZ SLAWF 6M 1333 Quad Core CPU Processor Bad Cap For Parts","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,7000,false
151192214660,,,,,1,0,,$47.99,Dec-18-13,,Used,9,"Intel Xeon X3363 2.83GHZ SLASC 12M 1333 Quad Core CPU Processor","Server CPUs, Processors",56088,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151192216672,,,,,1,1,,$49.75,Dec-18-13,,Used,9,"Intel Xeon X3230 SLACS 2.66GHZ 8M Quad Core CPU Processor","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141144656972,,,,,5,0,,$87.00,Dec-18-13,,Used,9,"LOT OF 3) DELL LATITUDE D505 OR D510 LAPTOPS NO HARD DRIVE OR CHARGER","PC Laptops & Netbooks",177,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141119935637,,,,,1,0,,$149.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2009-2013 Tucson Rear Bumper 866112S001",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
141119938881,,,,,1,0,,$99.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2004-2006 Santa fe Rear Bumper 8661026800",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
141119940801,,,,,1,0,,$179.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2010-2012 Sonata Rear Bumper 866104R000",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
131051022175,,,,,1,1,,$149.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2008-2011 Accent Rear bumper Cover 866111E100",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
151192277798,,,,,1,0,,$389.00,Dec-18-13,,Used,9,"Tested Lot of 17 Dell Latitude D620 D630 Motherboard Base Assembly",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141119950607,,,,,3,0,,$169.99,Nov-18-13,,"New other (see details)",9,"Genuine Hyundai OEM 2009-2010 Sonata Rear Bumper Cover 866100A800",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
131074440574,,,,,3,0,,$129.00,Dec-18-13,,"For parts or not working",9,"Lot of 10 Dell Latitude D620 D630 D820 D830 Laptops Base PARTS REPAIR","PC Laptops & Netbooks",177,,0,"Jan-10-14 17:54:08 PST",,,7000,false
131051039523,,,,,2,0,,$179.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2009-2012 Santa Fe Rear Bumper 866110W700",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
141119955794,,,,,3,0,,$99.99,Nov-18-13,,"New other (see details)",9,"Genuine Hyundai 2006-2011 Accent Rear Bumper Cover 866111E000",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
141119956641,,,,,1,0,,$199.99,Nov-18-13,,"New other (see details)",9,"hyundai OEM 2005-2010 Azera Rear Bumper 866103L200",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
131051045887,,,,,2,0,,$199.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2011-2012 Azera Rear Bumper 866113V000",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
141119958860,,,,,4,0,,$119.99,Nov-18-13,,"New other (see details)",9,"Genuine Hyundai 2005-2009 Tucson Rear Bumper Cover 866102E050",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
131051059175,,,,,2,0,,$149.99,Nov-18-13,,"New other (see details)",9,"Hyundai OEM 2005-2008 Sonata Rear Bumper 866103K000",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
130997612022,"DELL 30",,,,4,4,,$22.99,Sep-19-13,,Used,9,"DELL OPTIPLEX 755 MOTHERBOARD DR845 U649C WX729 SOCKET 775 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130997612062,"GATEWAY 15",,,,9,3,,$24.99,Sep-19-13,,Used,9,"GATEWAY DQ965MTG1 MOTHERBOARD D36265-503 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141067433496,"DELL 54",BrandMPN,Dell,PY428,15,4,,$13.00,Sep-19-13,,Used,9,"DELL OPTIPLEX GX520 MOTHERBOARD XG309 C8810 PY186 PY428 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,127320426,3000,false
131074465008,,,,,2,0,,$199.00,Dec-18-13,,Used,9,"LOT OF 3) DELL LATITUDE D820 OR D830 OR D531 LAPTOPS NO HARD DRIVE OR CHARGER","PC Laptops & Netbooks",177,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141067801869,,,,,6,0,,$63.75,Sep-20-13,,"New other (see details)",9,"Hyundai Genesis 2009-2012 Driver Side Sunvisor 852013M900V2QQH Geniune OEM Part","Sun Visors",46102,,100,"Jan-10-14 17:54:08 PST",,,1500,false
130997982532,,,,,10,0,,$43.52,Sep-20-13,,"New other (see details)",9,"Hyundai Genesis 2009-2013 Driver Side Grey Sunvisor 852013M900TXQQH OEM Part","Sun Visors",46102,,100,"Jan-10-14 17:54:08 PST",,,1500,false
130997982965,,,,,1,0,,$42.53,Sep-20-13,,"New other (see details)",9,"KIA Soul 2009-2012 Passenger Side Sunvisor 852202K260QW Geniune OEM Part","Sun Visors",46102,,100,"Jan-10-14 17:54:08 PST",,,1500,false
130952944245,,,,,1,0,,$58.75,Jul-22-13,,Used,9,"DELL DIMENSION 4300 MOTHERBOARD 3E852 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130953049628,,,,,1,0,,$48.78,Jul-22-13,,Used,9,"HP 5188-3316 ASUS PTGV-LA MOTHERBOARD TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130953059364,,,,,2,2,,$24.78,Jul-22-13,,Used,9,"DELL GX260 SMT TOWER MOTHERBOARD U1325 H1487 K5786 H1290 XF824 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141145265325,,,,,1,0,,$45.00,Dec-19-13,,"For parts or not working",9,"Intel Core 2 Extreme QX6700 SL9UL 2.66GHZ 8M 1066 CPU missing cap for repair","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,7000,false
130972579300,"DELL 38",BrandMPN,Dell,hh807,12,10,,$19.87,Aug-21-13,,Used,9,"Dell Optiplex GX620 HH807 F8098 HJ780 X9682 MD525 Motherboard Tested+Warranty",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,115214617,3000,false
130972579312,"HP 15",,,,2,1,,$24.78,Aug-21-13,,Used,9,"HP Compaq 289767 Motherboard MS-6541 Tested +Warranty",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141021769237,,,,,1,0,,$49.99,Jul-22-13,,Used,9,"SONY VAIO KIRIN  SOCKET 478 REV: 1.02 TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141021781343,H8,,,,4,8,,$21.95,Jul-22-13,,Used,9,"Delta HP 250W Power Supply DPS-250QB-4 B 5187-1098 Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130953147155,H12,,,,13,2,,$21.86,Jul-22-13,,Used,9,"Delta 185 Watt Power Supply DPS-160GB B HP P/N 5184-3961 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131075038026,,,,,1,0,,$329.00,Dec-19-13,,Used,9,"LOT OF 17 DELL LATITUDE D620 D630 14.1"" LCD SCREEN ASSEMBLY HINGES BEZEL CABLE","Laptop Screens & LCD Panels",31569,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151192939758,,,,,2,0,,$129.00,Dec-19-13,,Used,9,"LOT OF 4 DELL LATITUDE D820 D531 D830 M65 M4300 15.4"" LCD SCREEN ASSEMBLY HINGES","Laptop Screens & LCD Panels",31569,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130953424893,,,,,3,0,,$7.76,Jul-23-13,,Used,9,"AMD Sempron 3400+ 2.0GHz CPU Processor SDA3400DIO2BW Socket 939","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131052322686,,,,,1,0,,$100.00,Nov-20-13,,New,9,"New! Lots of 4 Dell R710 R900 Heatsink 005mxj 05mxj All Copper X5698 Cooling",Other,56092,,0,"Jan-10-14 17:54:08 PST",,,1000,false
131075654987,,,,,1,0,,$28.45,Dec-20-13,,Used,9,"TESTED DELL D430 DU076 Core2 Duo 1.2Ghz  Motherboard Palmrest Keyboard Base 7",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,116335316,3000,false
140983418524,,,,,1,0,,$49.00,May-24-13,,Used,9,"lot of 7 Pcs Xeon 5063 SL96B 3.2GHZ 4M 1333 Dual-Core Processor","Server CPUs, Processors",56088,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141146075083,,,,,9,1,,$35.77,Dec-20-13,,"For parts or not working",9,"LOT 2 DELL LATITUDE D620/D630/D820/D830 PARTS REPAIR BASE MOTHERBOARD PALMREST",Other,168061,,0,"Jan-10-14 17:54:08 PST",,,7000,false
141146111347,,,,,1,0,,$28.45,Dec-20-13,,Used,9,"Dell Latitude D800 D810 15.4"" Wide LCD Laptop Screen Full Assembly Tested 8","Laptop Screens & LCD Panels",31569,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141146128174,,BrandMPN,Dell,B130,1,0,,$28.45,Dec-20-13,,"For parts or not working",9,"Dell Inspiron B130 Laptop Intel Celeron M 1.40GHz 1GB RAM Motherboard Base 12","PC Laptops & Netbooks",177,,0,"Jan-10-14 17:54:08 PST",,118300420,7000,false
130895928799,,,,,1,0,,$45.00,Apr-24-13,,"For parts or not working",9,"IBM THINKCENTRE A51 39J6196 MOTHERBOARD WITH BIOS LOCK",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,7000,false
131052690917,,,,,1,0,,$149.99,Nov-20-13,,"New other (see details)",9,"Hyundai Azera 2011-2012 Rear Bumper Cover 866113V000 Geniune OEM Part!",Bumpers,33640,,100,"Jan-10-14 17:54:08 PST",,,1500,false
130954092836,,BrandMPN,Seagate,ST973401SS,1,0,,$120.00,Jul-24-13,,Used,9,"lot of 10 Pieces Seagate 72GB 10K RPM SAS Hard Drive ST973401SS","Internal Hard Disk Drives",56083,,0,"Jan-10-14 17:54:08 PST",,69773650,3000,false
131053124629,,,,,1,0,,$832.65,Nov-21-13,,Used,9,"Lot of 1000 Assorted 512MB DDR2 SODIMM Laptop Memory PC2-5300S PC2-4200S Pc26400","Memory (RAM)",170083,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141044256214,"OTHER 37",,,,1,0,,$45.67,Aug-23-13,,Used,9,"ACER 671FXM01-8KSH MOTHERBOARD TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130973704148,"DELL 50",,,,1,0,,$28.71,Aug-23-13,,Used,9,"DELL DIMENSION 3000 MOTHERBOARD K8979 REV. A01 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141044259746,"DELL 46",,,,4,0,,$24.99,Aug-23-13,,Used,9,"DELL DIMENSION 3000 MOTHERBOARD N6381 R8060 TC665 TC666 TC667",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,127305482,3000,false
130973705789,"DELL 26",,,,3,0,,$44.95,Aug-23-13,,Used,9,"DELL OPTIPLEX 330 MOTHERBOARD KP561 N820C TW904 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141044262569,"DELL 49",,,,10,1,,$19.86,Aug-23-13,,Used,9,"DELL OPTIPLEX MOTHERBOARD WC297 KH431 U2575 TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130973708355,"OTHER 35",BrandMPN,"First International Computer",AM37,4,2,,$28.55,Aug-23-13,,Used,9,"FIC AM37 MOTHERBOARD FROM EMACHINE SOCKET 462 TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,74125887,3000,false
141044266215,"OTHER 36",,,,1,0,,$38.78,Aug-23-13,,Used,9,"FOXCONN WINFAST ML 94V-0 E253117 MOTHERBOARD TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130973709800,"GATEWAY 12",,,,1,0,,$35.84,Aug-23-13,,Used,9,"GATEWAY MS-6389 VER: 1 MOTHERBOARD TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130973710115,"GIGABYTE 7",BrandMPN,"Gigabyte Technology",GA-8I845GV,1,0,,$37.63,Aug-23-13,,Used,9,"GIGABYTE GA-8I845GV MOTHERBOARD SOCKET 478 TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,74041714,3000,false
141044271261,"HP 66",,,,1,0,,$35.97,Aug-23-13,,Used,9,"HP P/N: 5187-1081 MS-6579 VER: 1.0 MOTHERBOARD TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130973723181,"OTHER 40",BrandMPN,PCCHIPS,M925ALU,1,0,,$43.84,Aug-23-13,,Used,9,"PCCHIPS MOTHERBOARD M925ALU D5323F30743D9 TESTED + WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,74074732,3000,false
130973726230,"OTHER 38",,,,1,0,,$47.86,Aug-23-13,,Used,9,"SONY VAIO PCV SERIES ASUS P4SD-VX MOTHERBOARD REV 1.03 TESTED + WARRANT",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
140963015771,,,,,1,0,,$23.00,Apr-25-13,,Used,9,"IBM THINKCENTRE A50 FRU 19R0837 INTEL MOTHERBOARD",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130935628082,,,,,1,0,,$29.99,Jun-24-13,,Used,9,"Delta DELL 300W Power Supply DPS-300AB-26 A FY628 Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130935628430,,,,,9,0,,$19.95,Jun-24-13,,Used,9,"Delta eMachines 300W Power Supply DPS-300PB-1 A  Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130935628871,,,,,3,0,,$24.50,Jun-24-13,,Used,9,"Delta HP 120W Power Supply DPS-125EB A 0950-3708 3708-019977 Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130935629330,,,,,3,0,,$29.99,Jun-24-13,,Used,9,"Delta HP 200W Power Supply DPS-200PB-89 M 0950-3472 Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131053834686,,,,,1,0,,$250.00,Nov-22-13,,Used,9,"Beckman Coulter 70.1 TI Titanium Fixed Angle Ultracentrifuge Rotor 70,000rpm","Rotors & Parts",109450,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130954779113,,UPC,087944805793,,1,0,,$48.78,Jul-25-13,,Used,9,"IBM M51 LGA 775 MOTHERBOARD 29R8260 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,127381068,3000,false
141023288261,,,,,2,0,,$50.78,Jul-25-13,,Used,9,"IBM LENOVO A50 M50E THINKCENTRE MOTHERBOARD SOCKET 478 FRU41D0949",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130954806942,,,,,1,0,,$44.78,Jul-25-13,,Used,9,"HP 5187-4884 ASUS 7N8X-LA SOCKET 462 MOTHERBOARD REV 2.02 TESTED+WARRANTY",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147203069,X4,,,,1,0,,$22.99,Dec-22-13,,Used,9,"HP 365W Power Supply AP14PC44 A 379294-001 381023-001 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131076735260,C8,,,,4,2,,$24.92,Dec-22-13,,Used,9,"DELL 305W Power Supply L305N-00 W8185 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131076735262,A2,,,,4,6,,$20.99,Dec-22-13,,Used,9,"DELL 220W Power Supply H220P-01 YD358 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574602,X6,,,,2,0,,$18.99,Dec-22-13,,Used,9,"HP 240W Power Supply DPS-240HB A 03F 404472-001 404796-001 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574606,,,,,1,0,,$29.99,Dec-22-13,,Used,9,"DELL 280W Power Supply A280P-00 P9550 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574607,E10,,,,2,0,,$32.50,Dec-22-13,,Used,9,"DELL 305W Power Supply PS-6311-1DFS C3760 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574633,,,,,1,0,,$26.78,Dec-22-13,,Used,9,"HP 240W Power Supply DPS-240MB-1 A 03F 437352-001 437798-001 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574644,,,,,1,0,,$22.56,Dec-22-13,,Used,9,"BESTEC 300W Power Supply ATX-300-12E DR EMACHINES Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147203113,B6,,,,1,1,,$29.99,Dec-22-13,,Used,9,"DELL 235W Power Supply D235PD-00 M618F Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147203117,A5&B2,,,,12,5,,$29.84,Dec-22-13,,Used,9,"DELL 280W Power Supply H280P-01 NH429 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147203132,,,,,3,0,,$27.63,Dec-22-13,,Used,9,"DELL 280W Power Supply D280P-00 RT490 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147203134,,,,,12,0,,$24.45,Dec-22-13,,Used,9,"BESTEC 300W Power Supply ATX-300-12E D1R EMACHINES Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574660,,,,,7,0,,$25.50,Dec-22-13,,Used,9,"DELL 305W Power Supply N305P-05 JH994 NPS-305HB A Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131076735309,,,,,2,1,,$29.46,Dec-22-13,,Used,9,"DELL 305W Power Supply H305P-00 M8806 Tested + Warranty","Server Power Supplies",56090,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574677,B8,,,,15,0,,$19.95,Dec-22-13,,Used,9,"DELL 220W POWER SUPPLY H220P-00 M8803 TESTED + WARRANTY","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574678,,,,,1,1,,$22.48,Dec-22-13,,Used,9,"BESTEC 300W Power Supply ATX-300-12Z CD HP 5188-0129 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194574700,,,,,1,1,,$19.95,Dec-22-13,,Used,9,"DELL 220W Power Supply H220P-00 MC638 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131076735353,,,,,13,0,,$19.00,Dec-22-13,,Used,9,"HP 240W Power Supply AP14PC07 A 379349-001 381024-001 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130954957413,C6&D10,,,,5,11,,$22.00,Jul-25-13,,Used,9,"Dell 230W Power Supply L230N-00 MC633 Tested + Warranty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141023486380,,BrandMPN,AMD,SDA3000IAA3CN,1,0,,$5.99,Jul-25-13,,Used,9,"Amd Sempron 3000+ 1.6 GHz Processor (SDA3200IAA3CN)","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,74062342,3000,false
141023486517,,BrandMPN,AMD,SDA3600IAA3CN,5,2,,$7.46,Jul-25-13,,Used,9,"Amd Sempron 3600+ 2.0GHz CPU Processor SDA3600IAA3CN Socket AM2","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,74069686,3000,false
141122951903,,,,,1,0,,$78.20,Nov-22-13,,"For parts or not working",9,"Toshiba Tecra Z40-A Ultrabook Laptop For Parts or Repair","PC Laptops & Netbooks",177,,0,"Jan-10-14 17:54:08 PST",,,7000,false
130955017701,,,,,1,1,,$24.99,Jul-25-13,,Used,9,"BESTEC 200W POWER SUPPLY ATX-1951D 2 HP 0950-4270 TESTED + WARRANTY","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130955047657,,,,,3,1,,$29.85,Jul-25-13,,Used,9,"Delta HP 200W Power Supply DPS-200PB-139 A 0950-4106 Tested + Warranrty","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147484313,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"Dell Studio 1569 Power Button Keyboard Bezel F7CMG",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131054189600,,,,,7,0,,$25.65,Nov-22-13,,New,9,"Artesyn NLP150L-96S6 Power Supply","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,1000,false
131054207191,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"Dell Studio 1569 Power Button Board w/ Cable DA0RM6PBAC0",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141123143272,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"Dell Inspiron 15-3521 15R-5521 RAM Memory Cover Door TD07M 0TD07M Grade ""A""","Laptop Housings & Touchpads",175676,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147582002,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"Original DC power jack cable for HP PAVILION dv6-6b26us dv6-6b27nr dv6-6b47dx",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131054344854,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"Dell Inspiron 15 3521 Left Right Hinge Bracket Set 15.6""",Other,168061,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194934733,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"LCD LED LVDS VIDEO SCREEN CABLE FOR HP Pavilion dv6-6b26us dv6-6b27nr dv6-6b47dx",Other,168061,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131054366823,,,,,1,0,,$42.85,Nov-22-13,,Used,9,"Dell Inspiron 15-3521 4 GB RAM DDR3 Memory module PC3-12800S-11-10-F2.1600-MHz",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194942941,,,,,1,0,,$28.45,Dec-22-13,,"For parts or not working",9,"Bad HP DV6 DV6-6C50US DV6-6B26US DV6T-6C00 Intel HM65 Motherboard 665351-001",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,7000,false
151194944884,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"Original OEM HP Pavilion dv6-6b26us dv6-6b27nr dv6-6b47dx Cpu Cooling Fan 665307",Other,3673,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141123167719,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"Dell Inspiron 15 3521 Bottom Case Base 064XVX 64XVX OEM",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131054374562,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"DELL INSPIRON 15 3521 i15RV-1667BLK 15.6"" INTERNAL SPEAKERS KIT P07CN 0P07CN",Other,168061,,0,"Jan-10-14 17:54:08 PST",,,3000,false
131054375097,,,,,1,0,,$28.45,Nov-22-13,,Used,9,"Genuine Dell Inspiron 15 3521 OEM USB Port Board 75PM1 075PM1 LS-9102P *Tested*",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
151194968069,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"HP Pavilion DV6-6000 Series DV6-6C48US DV6-6B26US USB Board 50.4RI02.011",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141147654121,,,,,1,0,,$28.45,Dec-22-13,,Used,9,"HP Pavilion DV6-6000 OPTICAL SATA DVD/CD RW DRIVE UJ8B1 657534-TC0 DV6-6B26US",Other,16145,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141023891975,"DELL 4",,,,26,6,,$23.99,Jul-26-13,,Used,9,"DELL DIMENSION 2350 Motherboard 7W080 Tested+Warranty",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141123528592,,,,,1,0,,$82.00,Nov-23-13,,Used,9,"Intel Core i7 930 SLBKP 2.8GHZ 8M CPU Processor","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141023935606,"DELL 13",,,,21,10,,$23.69,Jul-26-13,,Used,9,"Dell Dimension 4600 Motherboard N2828 F4491 2Y832 Tested+Warranty",Motherboards,1244,,0,"Jan-10-14 17:54:08 PST",,127305722,3000,false
140985544963,,BrandMPN,Intel,HH80557KJ0462M,8,0,,$8.00,May-27-13,,Used,9,"Intel Xeon 3050 SL9VS 2.13GHz 2M 1066 Dual-Core CPU Processor","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,74035854,3000,false
130917724691,,,,,1,0,,$7.50,May-27-13,,Used,9,"Intel Xeon 3040 SL9TW 1.86GHZ 2M 1066 Dual-Core Processor","Server CPUs, Processors",56088,,0,"Jan-10-14 17:54:08 PST",,,3000,false
140985639524,,,,,8,0,,$8.00,May-27-13,,Used,9,"Intel Xeon 3050 SLABZ 2.13GHZ 2M 1066 Dual Core CPU Processor","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
130917811728,,,,,1,0,,$21.00,May-27-13,,Used,9,"lot of 8 Pcs Celeron 430 SL9XN 1.80GHZ / 512 / 800","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
140985661192,,,,,1,0,,$35.00,May-27-13,,Used,9,"lot of 7 Pcs Celeron 450 SLAFZ 2.2GHZ / 512 / 800","CPUs, Processors",164,,0,"Jan-10-14 17:54:08 PST",,,3000,false
141024125008,E24,,,,14,1,,$23.50,Jul-26-13,,Used,9,"DELL 110W POWER SUPPLY HP-L1116F3P 854JE TESTED + WARRANTY","Power Supplies",42017,,0,"Jan-10-14 17:54:08 PST",,,3000,false
